"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210323","분당선","정자","17074","18036","20210326",""
"20210323","분당선","수내","13229","13395","20210326",""
"20210324","3호선","금호","8265","7862","20210327",""
"20210324","수인선","소래포구","5401","5277","20210327",""
"20210324","수인선","인천논현","5708","6066","20210327",""
"20210324","수인선","호구포","3855","4062","20210327",""
"20210324","수인선","남동인더스파크","2394","2685","20210327",""
"20210324","수인선","원인재","4493","4722","20210327",""
"20210324","수인선","연수","4556","4402","20210327",""
"20210324","수인선","송도","2653","2440","20210327",""
"20210324","중앙선","지평","77","93","20210327",""
"20210324","중앙선","용문","1666","1578","20210327",""
"20210324","중앙선","원덕","384","357","20210327",""
"20210324","중앙선","양평","2474","2506","20210327",""
"20210324","중앙선","오빈","336","310","20210327",""
"20210324","중앙선","아신","516","515","20210327",""
"20210324","중앙선","국수","735","747","20210327",""
"20210324","중앙선","신원","231","213","20210327",""
"20210324","중앙선","양수","1770","1832","20210327",""
"20210324","중앙선","운길산","908","886","20210327",""
"20210324","중앙선","팔당","876","896","20210327",""
"20210324","중앙선","도심","2519","1966","20210327",""
"20210324","중앙선","덕소","5559","5611","20210327",""
"20210324","중앙선","양정","786","708","20210327",""
"20210324","중앙선","도농","9883","9012","20210327",""
"20210324","중앙선","구리","13563","13758","20210327",""
"20210324","중앙선","양원","1899","1865","20210327",""
"20210324","중앙선","망우","7470","7372","20210327",""
"20210324","중앙선","상봉(시외버스터미널)","5750","6069","20210327",""
"20210324","중앙선","중랑","5498","5236","20210327",""
"20210324","중앙선","회기","24405","23677","20210327",""
"20210324","장항선","신창(순천향대)","1573","1568","20210327",""
"20210324","장항선","온양온천","4237","4165","20210327",""
"20210324","장항선","배방","999","958","20210327",""
"20210324","장항선","아산","2609","2467","20210327",""
"20210324","장항선","쌍용(나사렛대)","2124","2066","20210327",""
"20210324","장항선","봉명","1275","1237","20210327",""
"20210324","일산선","대화","13275","10434","20210327",""
"20210324","일산선","주엽","8869","8876","20210327",""
"20210324","일산선","정발산","7061","7088","20210327",""
"20210324","안산선","한대앞","8724","8840","20210327",""
"20210324","안산선","상록수","15987","16250","20210327",""
"20210324","안산선","반월","4519","4300","20210327",""
"20210324","안산선","대야미","5060","4575","20210327",""
"20210324","안산선","산본","16127","17055","20210327",""
"20210324","수인선","인천","992","1678","20210327",""
"20210324","수인선","신포","1858","1911","20210327",""
"20210324","수인선","숭의","3995","3726","20210327",""
"20210324","수인선","인하대","6054","5619","20210327",""
"20210324","분당선","청명","4333","4138","20210327",""
"20210324","분당선","상갈","5342","5082","20210327",""
"20210324","분당선","기흥","9467","9035","20210327",""
"20210324","분당선","신갈","4605","4619","20210327",""
"20210324","분당선","구성","4995","5209","20210327",""
"20210324","분당선","죽전","13591","14741","20210327",""
"20210324","공항철도 1호선","인천공항1터미널","3051","3322","20210327",""
"20210324","공항철도 1호선","공항화물청사","2254","2453","20210327",""
"20210324","공항철도 1호선","운서","6028","5967","20210327",""
"20210324","공항철도 1호선","청라국제도시","6719","6251","20210327",""
"20210324","공항철도 1호선","검암","6926","6729","20210327",""
"20210324","공항철도 1호선","계양","9252","8509","20210327",""
"20210324","공항철도 1호선","김포공항","10493","6182","20210327",""
"20210324","공항철도 1호선","마곡나루(서울식물원)","8513","8184","20210327",""
"20210324","공항철도 1호선","디지털미디어시티","14282","12775","20210327",""
"20210324","공항철도 1호선","홍대입구","8058","8216","20210327",""
"20210324","공항철도 1호선","공덕","2054","2721","20210327",""
"20210324","공항철도 1호선","서울역","6355","5762","20210327",""
"20210324","경춘선","춘천","1344","1280","20210327",""
"20210324","경춘선","남춘천","2193","2117","20210327",""
"20210324","경춘선","김유정","289","317","20210327",""
"20210324","경춘선","강촌","489","445","20210327",""
"20210324","경춘선","백양리","69","73","20210327",""
"20210324","경춘선","굴봉산","108","111","20210327",""
"20210324","경춘선","가평","1357","1349","20210327",""
"20210324","경춘선","상천","311","279","20210327",""
"20210324","경춘선","청평","1441","1444","20210327",""
"20210324","경춘선","대성리","506","452","20210327",""
"20210324","경춘선","마석","3950","3877","20210327",""
"20210324","경춘선","천마산","1724","1623","20210327",""
"20210324","경춘선","평내호평","6399","6360","20210327",""
"20210324","경인선","부평","29797","31590","20210327",""
"20210324","경인선","송내","28110","28220","20210327",""
"20210324","경인선","부천","33560","33483","20210327",""
"20210324","경인선","역곡","29273","29059","20210327",""
"20210324","경인선","오류동","12339","11707","20210327",""
"20210324","경인선","개봉","21631","22149","20210327",""
"20210324","경의선","임진강","20","9","20210327",""
"20210324","경의선","문산","5336","5197","20210327",""
"20210324","경의선","파주","1614","1228","20210327",""
"20210324","경의선","월롱","2563","2365","20210327",""
"20210324","경의선","금촌","6359","6088","20210327",""
"20210324","경의선","금릉","4553","4426","20210327",""
"20210324","경의선","운정","6408","6108","20210327",""
"20210324","경의선","야당","6693","6460","20210327",""
"20210324","경의선","탄현","7529","7333","20210327",""
"20210324","경의선","일산","9428","9490","20210327",""
"20210324","경의선","풍산","5505","5095","20210327",""
"20210324","경의선","백마","7126","6813","20210327",""
"20210324","경의선","곡산","626","643","20210327",""
"20210324","경의선","능곡","3895","3428","20210327",""
"20210324","경의선","행신","7855","7854","20210327",""
"20210324","경의선","강매","3293","2907","20210327",""
"20210324","경의선","화전","2027","1903","20210327",""
"20210324","경의선","수색","2748","2857","20210327",""
"20210324","경의선","디지털미디어시티","2530","2360","20210327",""
"20210324","경의선","가좌","5396","5092","20210327",""
"20210324","경의선","홍대입구","1459","1674","20210327",""
"20210324","경의선","서강대","2009","2026","20210327",""
"20210324","경의선","공덕","3478","3141","20210327",""
"20210324","경의선","효창공원앞","2917","3381","20210327",""
"20210324","경의선","신촌","870","1099","20210327",""
"20210324","경의선","서울역","4161","5476","20210327",""
"20210324","경원선","소요산","2886","2453","20210327",""
"20210324","경원선","동두천","2271","2554","20210327",""
"20210324","경원선","보산","1302","1251","20210327",""
"20210324","경원선","동두천중앙","3143","3037","20210327",""
"20210324","경원선","지행","6118","6015","20210327",""
"20210324","경원선","덕정","5864","5738","20210327",""
"20210324","경원선","덕계","3077","2741","20210327",""
"20210324","경원선","양주","7728","7182","20210327",""
"20210324","경원선","녹양","4668","4472","20210327",""
"20210324","경원선","가능","6454","6324","20210327",""
"20210324","경원선","의정부","17640","17896","20210327",""
"20210324","경원선","회룡","12467","12582","20210327",""
"20210324","경원선","망월사","7494","7681","20210327",""
"20210324","경원선","도봉산","8193","5372","20210327",""
"20210324","경원선","도봉","6117","5950","20210327",""
"20210324","경원선","방학","9613","9392","20210327",""
"20210324","경원선","녹천","4820","4073","20210327",""
"20210324","경원선","월계","7042","6641","20210327",""
"20210324","경원선","광운대","8947","8585","20210327",""
"20210324","경원선","석계","8084","9125","20210327",""
"20210324","경원선","신이문","8549","7886","20210327",""
"20210324","경원선","외대앞","7135","7224","20210327",""
"20210324","경원선","청량리(서울시립대입구)","13403","14301","20210327",""
"20210324","경원선","왕십리(성동구청)","13252","14790","20210327",""
"20210324","경원선","응봉","2168","2161","20210327",""
"20210324","경원선","옥수","53","32","20210327",""
"20210324","경원선","한남","4162","3897","20210327",""
"20210324","경원선","서빙고","1861","1727","20210327",""
"20210324","경원선","이촌(국립중앙박물관)","3919","3101","20210327",""
"20210324","경부선","광명","2961","2587","20210327",""
"20210324","경부선","서동탄","1527","1350","20210327",""
"20210324","경부선","당정","6282","5985","20210327",""
"20210324","경부선","천안","4692","4760","20210327",""
"20210324","경부선","두정","5474","5401","20210327",""
"20210324","경부선","직산","678","719","20210327",""
"20210324","경부선","성환","3884","3899","20210327",""
"20210324","경부선","평택","10911","10805","20210327",""
"20210324","경부선","지제","2677","2639","20210327",""
"20210324","경부선","서정리","6445","6261","20210327",""
"20210324","경부선","송탄","3890","3676","20210327",""
"20210324","경부선","진위","1609","1401","20210327",""
"20210324","경부선","오산","9397","9317","20210327",""
"20210324","경부선","오산대","3592","3242","20210327",""
"20210324","경부선","세마","2669","2456","20210327",""
"20210324","경부선","병점","13258","13279","20210327",""
"20210324","경부선","세류","2937","2732","20210327",""
"20210324","경부선","독산","16911","18121","20210327",""
"20210324","경부선","수원","32429","34012","20210327",""
"20210324","경부선","화서","7622","7350","20210327",""
"20210324","경부선","성균관대","15153","14896","20210327",""
"20210324","경부선","의왕","9103","9059","20210327",""
"20210324","경부선","군포","7859","7748","20210327",""
"20210324","경부선","금정","26987","27419","20210327",""
"20210324","경부선","명학","9188","9150","20210327",""
"20210324","경부선","안양","24752","24748","20210327",""
"20210324","경부선","관악","7417","6887","20210327",""
"20210324","경부선","석수","10097","8987","20210327",""
"20210324","경부선","금천구청","12366","12145","20210327",""
"20210324","경부선","가산디지털단지","18545","21369","20210327",""
